Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
68;7,194618;0;0;0;0;0;0;0;0;0;0;0;0;-0,1426;0,7174;0,0653;16,1775;41,7431;22,8818;-0,0993;0,6969;0,1070;16,1775;41,7431;22,8818;0,0686;1,0198;0,2144;-15,8324;3,8134;-27,4530;0,0681;1,0341;0,2768;-15,8324;3,8134;-27,4530
69;7,222633;0;0;0;0;0;0;0;0;0;0;0;0;-0,1428;0,7177;0,0652;16,2039;41,7468;23,0584;-0,0994;0,6972;0,1069;16,2039;41,7468;23,0584;0,0695;1,0206;0,2130;-13,6552;4,2306;-29,3937;0,0694;1,0328;0,2759;-13,6552;4,2306;-29,3937
70;7,250214;0;0;0;0;0;0;0;0;0;0;0;0;-0,1428;0,7174;0,0654;16,2050;41,6981;23,1765;-0,0995;0,6968;0,1071;16,2050;41,6981;23,1765;0,0716;1,0276;0,2072;-11,8201;3,6148;-24,4161;0,0711;1,0373;0,2705;-11,8201;3,6148;-24,4161
71;7,27816;0;0;0;0;0;0;0;0;0;0;0;0;-0,1427;0,7173;0,0654;16,0410;41,6228;23,3471;-0,0994;0,6969;0,1073;16,0410;41,6228;23,3471;0,0732;1,0324;0,2049;-9,8026;3,1008;-19,6868;0,0725;1,0395;0,2685;-9,8026;3,1008;-19,6868
72;7,306168;0;0;0;0;0;0;0;0;0;0;0;0;-0,1430;0,7173;0,0653;16,0230;41,6110;23,4140;-0,0996;0,6969;0,1072;16,0230;41,6110;23,4140;0,0737;1,0348;0,2050;-9,1481;3,0869;-18,1166;0,0730;1,0411;0,2687;-9,1481;3,0869;-18,1166
73;7,333839;0;0;0;0;0;0;0;0;0;0;0;0;-0,1430;0,7169;0,0654;16,1220;41,6020;23,4344;-0,0996;0,6964;0,1072;16,1220;41,6020;23,4344;0,0738;1,0338;0,2055;-9,1066;3,2773;-18,8273;0,0733;1,0401;0,2692;-9,1066;3,2773;-18,8273
74;7,361774;0;0;0;0;0;0;0;0;0;0;0;0;-0,1428;0,7167;0,0656;16,3869;41,6168;23,4063;-0,0995;0,6959;0,1074;16,3869;41,6168;23,4063;0,0746;1,0241;0,2074;-11,0381;4,6621;-28,1632;0,0750;1,0333;0,2708;-11,0381;4,6621;-28,1632
75;7,389793;0;0;0;0;0;0;0;0;0;0;0;0;-0,1425;0,7166;0,0657;16,4058;41,6027;23,3814;-0,0993;0,6959;0,1074;16,4058;41,6027;23,3814;0,0750;1,0164;0,2074;-12,5779;5,7676;-40,8011;0,0761;1,0283;0,2703;-12,5779;5,7676;-40,8011
76;7,417667;0;0;0;0;0;0;0;0;0;0;0;0;-0,1423;0,7167;0,0656;16,4006;41,5946;23,3656;-0,0991;0,6959;0,1074;16,4006;41,5946;23,3656;0,0753;1,0126;0,2086;-13,0498;6,1314;-48,2506;0,0766;1,0256;0,2713;-13,0498;6,1314;-48,2506
77;7,445179;0;0;0;0;0;0;0;0;0;0;0;0;-0,1425;0,7167;0,0652;16,2153;41,6162;23,4611;-0,0993;0,6962;0,1070;16,2153;41,6162;23,4611;0,0758;1,0111;0,2094;-13,2256;6,1443;-54,3065;0,0769;1,0249;0,2720;-13,2256;6,1443;-54,3065
78;7,47295;0;0;0;0;0;0;0;0;0;0;0;0;-0,1428;0,7164;0,0652;16,1661;41,6570;23,4655;-0,0995;0,6959;0,1070;16,1661;41,6570;23,4655;0,0757;1,0116;0,2100;-12,8083;5,2553;-58,2284;0,0758;1,0254;0,2726;-12,8083;5,2553;-58,2284
79;7,50087;0;0;0;0;0;0;0;0;0;0;0;0;-0,1427;0,7166;0,0651;16,1427;41,6808;23,4809;-0,0994;0,6961;0,1069;16,1427;41,6808;23,4809;0,0773;1,0130;0,2115;-12,7238;5,4629;-59,9807;0,0776;1,0268;0,2741;-12,7238;5,4629;-59,9807
80;7,528591;0;0;0;0;0;0;0;0;0;0;0;0;-0,1428;0,7168;0,0648;16,2017;41,6760;23,5145;-0,0994;0,6962;0,1066;16,2017;41,6760;23,5145;0,0800;1,0146;0,2148;-13,0615;5,5184;-67,3516;0,0803;1,0294;0,2772;-13,0615;5,5184;-67,3516
81;7,55666;0;0;0;0;0;0;0;0;0;0;0;0;-0,1429;0,7168;0,0647;16,1800;41,6767;23,6484;-0,0995;0,6963;0,1065;16,1800;41,6767;23,6484;0,0830;1,0108;0,2164;-15,2058;5,8231;-73,1207;0,0837;1,0284;0,2781;-15,2058;5,8231;-73,1207
