Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
46;6,695101;-0,0068;0;-0,0007;-0,32;2,75;1,02;0,2056;-0,0327;0,2112;-10,37;-31,9;-8,55;-0,1369;0,7510;0,1258;1,1776;9,7961;14,1926;-0,1224;0,7450;0,1896;1,1776;9,7961;14,1926;0,0101;0,9750;0,2742;6,2884;2,9948;38,1795;0,0085;0,9792;0,3398;6,2884;2,9948;38,1795
47;6,723006;-0,0042;0,0039;0,0007;-0,08;2,46;1,23;0,2571;-0,0393;0,2078;-10,44;-35,53;-11,05;-0,1369;0,7508;0,1261;1,3172;9,7262;14,3611;-0,1224;0,7446;0,1899;1,3172;9,7262;14,3611;0,0103;0,9748;0,2743;6,0781;2,7760;38,9251;0,0083;0,9788;0,3399;6,0781;2,7760;38,9251
48;6,750831;0;-0,001;0,001;0,05;2,69;1,15;0,2769;-0,0457;0,2051;-9,71;-39,24;-11,97;-0,1367;0,7503;0,1263;1,2288;9,6471;14,5632;-0,1223;0,7442;0,1901;1,2288;9,6471;14,5632;0,0103;0,9748;0,2754;5,5967;2,9553;40,6301;0,0085;0,9784;0,3411;5,5967;2,9553;40,6301
49;6,778603;-0,0056;0,0037;-0,0017;-0,07;2,66;1,21;0,2617;-0,0417;0,217;-9,66;-40,5;-13,38;-0,1366;0,7498;0,1264;1,2083;9,6464;14,5864;-0,1222;0,7437;0,1902;1,2083;9,6464;14,5864;0,0104;0,9750;0,2771;5,0891;3,3897;41,8750;0,0090;0,9781;0,3428;5,0891;3,3897;41,8750
50;6,806779;-0,0039;-0,0042;0,0017;-0,17;2,84;0,93;0,2686;-0,0359;0,2283;-9,26;-47,98;-16,18;-0,1368;0,7500;0,1264;1,2363;9,6756;14,5245;-0,1223;0,7439;0,1902;1,2363;9,6756;14,5245;0,0104;0,9762;0,2779;4,3411;3,9147;44,4263;0,0095;0,9787;0,3436;4,3411;3,9147;44,4263
51;6,834437;-0,0046;0,0029;0,0015;0,02;2,68;1,14;0,3022;-0,0537;0,2505;-5,63;-68,95;-12,95;-0,1368;0,7503;0,1263;1,3338;9,7882;14,3912;-0,1222;0,7441;0,1900;1,3338;9,7882;14,3912;0,0101;0,9764;0,2797;3,9805;4,1649;45,4656;0,0095;0,9786;0,3454;3,9805;4,1649;45,4656
52;6,862383;-0,0054;-0,0027;0;-0,12;2,79;1,19;0,3022;-0,041;0,259;-4,27;-76,32;-10,11;-0,1368;0,7507;0,1261;1,4104;9,8100;14,4046;-0,1222;0,7444;0,1898;1,4104;9,8100;14,4046;0,0104;0,9765;0,2822;3,2851;4,9116;49,0166;0,0104;0,9782;0,3480;3,2851;4,9116;49,0166
53;6,890178;-0,0032;-0,0005;-0,0046;0,04;2,66;1,15;0,3022;-0,0435;0,2668;-4,46;-58,31;-8,04;-0,1371;0,7509;0,1261;1,4460;9,8054;14,4639;-0,1225;0,7446;0,1898;1,4460;9,8054;14,4639;0,0102;0,9770;0,2827;2,5943;4,6661;52,9057;0,0098;0,9784;0,3485;2,5943;4,6661;52,9057
54;6,918151;-0,0039;0,0024;0,0017;-0,01;2,58;1,29;0,3022;-0,0393;0,293;-6,05;-48,41;-8,63;-0,1370;0,7508;0,1261;1,4742;9,7720;14,4842;-0,1224;0,7445;0,1899;1,4742;9,7720;14,4842;0,0102;0,9778;0,2822;1,0208;3,3024;58,8250;0,0082;0,9779;0,3480;1,0208;3,3024;58,8250
55;6,945849;-0,0032;0,0015;0,0012;-0,17;2,53;1,24;0,3022;-0,0269;0,3228;-7,81;-42,76;-10,67;-0,1368;0,7506;0,1261;1,4754;9,7586;14,5065;-0,1222;0,7443;0,1899;1,4754;9,7586;14,5065;0,0107;0,9777;0,2823;0,7194;2,8316;59,6675;0,0081;0,9776;0,3480;0,7194;2,8316;59,6675
56;6,97392;-0,0034;0,001;0,0022;0,1;2,58;1,24;0,3022;-0,0327;0,3442;-10,81;-37,23;-9,76;-0,1368;0,7502;0,1262;1,5019;9,7158;14,5418;-0,1222;0,7438;0,1899;1,5019;9,7158;14,5418;0,0120;0,9774;0,2823;0,6138;2,8425;59,5751;0,0094;0,9772;0,3480;0,6138;2,8425;59,5751
57;7,001858;-0,0034;0,0076;0,0017;-0,03;2,76;1,06;0,3022;-0,051;0,3318;-12,27;-29,56;-7,04;-0,1365;0,7499;0,1264;1,5323;9,6710;14,5173;-0,1221;0,7435;0,1902;1,5323;9,6710;14,5173;0,0121;0,9777;0,2824;0,1518;3,0535;60,5663;0,0098;0,9771;0,3481;0,1518;3,0535;60,5663
58;7,029432;-0,0024;0,0007;0,0017;-0,25;2,62;1,31;0,3022;-0,0608;0,3169;-12,5;-27,14;-5,85;-0,1366;0,7498;0,1265;1,5114;9,6575;14,4281;-0,1221;0,7434;0,1903;1,5114;9,6575;14,4281;0,0125;0,9785;0,2818;0,6769;2,3039;63,9984;0,0093;0,9772;0,3474;0,6769;2,3039;63,9984
59;7,057715;-0,0005;0,0032;0,0022;-0,14;2,67;0,99;0,3022;-0,0703;0,3203;-11,65;-29,27;-7,32;-0,1363;0,7495;0,1267;1,4574;9,6513;14,3417;-0,1218;0,7431;0,1905;1,4574;9,6513;14,3417;0,0129;0,9796;0,2818;0,3649;1,2751;66,4927;0,0085;0,9789;0,3474;0,3649;1,2751;66,4927
60;7,085026;-0,0039;0,0012;-0,0022;0,02;2,66;1,06;0,3022;-0,0779;0,323;-10,96;-33,34;-7,7;-0,1364;0,7493;0,1267;1,4663;9,6281;14,2720;-0,1220;0,7429;0,1905;1,4663;9,6281;14,2720;0,0139;0,9795;0,2814;0,5379;0,3545;68,0680;0,0085;0,9788;0,3469;0,5379;0,3545;68,0680
61;7,113163;-0,0037;-0,0039;0,0044;-0,06;2,8;1,08;0,3022;-0,0732;0,3162;-9,94;-30,03;-7,21;-0,1364;0,7492;0,1268;1,5303;9,5848;14,2216;-0,1221;0,7427;0,1906;1,5303;9,5848;14,2216;0,0139;0,9798;0,2814;1,1764;1,5691;75,3265;0,0063;0,9818;0,3467;1,1764;1,5691;75,3265
62;7,140742;-0,0042;-0,002;0,0012;-0,11;2,67;1,11;0,3022;-0,0674;0,3188;-9,36;-29,81;-10,49;-0,1365;0,7494;0,1265;1,5594;9,5980;14,2306;-0,1222;0,7429;0,1903;1,5594;9,5980;14,2306;0,0153;0,9796;0,2806;3,0443;2,0171;77,9149;0,0072;0,9840;0,3457;3,0443;2,0171;77,9149
63;7,168698;-0,0037;-0,0024;0,0012;-0,21;2,84;1,05;0,3022;-0,0652;0,3342;-9,89;-46,24;-14,15;-0,1366;0,7496;0,1264;1,5805;9,6355;14,2485;-0,1223;0,7431;0,1902;1,5805;9,6355;14,2485;0,0151;0,9807;0,2819;3,8976;2,1303;77,2325;0,0068;0,9860;0,3469;3,8976;2,1303;77,2325
64;7,196479;-0,0042;0,002;-0,0007;-0,09;2,65;1,05;0,3022;-0,0559;0,3386;-10,53;-48,97;-15,26;-0,1366;0,7500;0,1262;1,6343;9,6335;14,2778;-0,1222;0,7435;0,1900;1,6343;9,6335;14,2778;0,0159;0,9811;0,2832;4,3507;1,7806;76,4329;0,0080;0,9868;0,3482;4,3507;1,7806;76,4329
65;7,224593;-0,002;-0,0015;0,0007;-0,15;2,71;1,15;0,3022;-0,0642;0,3252;-10,73;-49,92;-15,23;-0,1365;0,7495;0,1261;1,6488;9,5973;14,2178;-0,1222;0,7430;0,1899;1,6488;9,5973;14,2178;0,0169;0,9800;0,2831;5,0960;1,7833;76,3506;0,0090;0,9865;0,3481;5,0960;1,7833;76,3506
66;7,252487;-0,0012;0,0017;-0,0042;-0,05;2,76;1,22;0,3022;-0,0715;0,3423;-9,42;-61,49;-17,52;-0,1367;0,7494;0,1260;1,5991;9,5703;14,0623;-0,1223;0,7429;0,1898;1,5991;9,5703;14,0623;0,0195;0,9777;0,2820;5,0795;1,1182;77,3507;0,0124;0,9844;0,3470;5,0795;1,1182;77,3507
67;7,280254;-0,0012;0,0017;-0,0042;-0,05;2,76;1,22;0,3022;-0,0786;0,3176;-7,86;-61,36;-14,14;-0,1366;0,7495;0,1260;1,5482;9,5884;13,9571;-0,1222;0,7430;0,1898;1,5482;9,5884;13,9571;0,0197;0,9781;0,2817;4,7719;0,5067;79,6578;0,0133;0,9847;0,3469;4,7719;0,5067;79,6578
